week,date,operation_unit,process_stage,region,orders_processed,orders_delayed,defects_count,avg_processing_time,customer_complaints,cost_per_order
12,2021-03-19,Warehouse A,order_processing,North,11,800,0,2.03,1000,635.89
12,2021-03-19,Warehouse A,packaging,North,3,200,0,0.95,200,275.25
12,2021-03-19,Warehouse A,shipping,North,2,0,0,1.22,100,850.4
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.16,100,182.84
12,2021-03-19,Support Team,order_processing,West,3,200,0,2.69,100,826.21
12,2021-03-19,Support Team,shipping,West,2,100,0,3.3,100,204.29
12,2021-03-19,Warehouse A,delivery,North,9,600,0,1.73,700,378.9
12,2021-03-19,Warehouse A,order_processing,North,4,300,0,1.65,300,785.6
12,2021-03-19,Warehouse A,packaging,North,2,200,0,2.02,200,387.87
12,2021-03-19,Warehouse A,shipping,North,2,200,0,1.53,100,201.65
12,2021-03-19,Warehouse B,delivery,South,1,100,0,4.7,100,863.13
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,3.3,100,217.53
12,2021-03-19,Warehouse A,delivery,North,4,400,0,2.18,300,572.49
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.36,700,435.95
12,2021-03-19,Warehouse A,packaging,North,6,200,0,0.71,200,668.12
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.97,0,261.87
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.13,100,308.19
12,2021-03-19,Support Team,delivery,West,1,0,0,0.59,100,874.41
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.5,0,178.89
12,2021-03-19,Warehouse A,delivery,North,5,300,0,1.0,200,482.41
12,2021-03-19,Warehouse A,order_processing,North,7,300,0,1.61,500,244.41
12,2021-03-19,Warehouse A,packaging,North,4,300,0,1.95,200,798.27
12,2021-03-19,Warehouse A,shipping,North,6,300,0,1.85,300,541.42
12,2021-03-19,Support Team,delivery,West,2,200,0,2.45,200,156.99
12,2021-03-19,Warehouse A,delivery,North,8,700,0,2.25,700,491.66
12,2021-03-19,Warehouse A,order_processing,North,5,500,0,1.68,400,448.19
12,2021-03-19,Warehouse A,packaging,North,4,400,0,4.16,400,376.12
12,2021-03-19,Warehouse A,shipping,North,5,400,0,3.2,400,513.85
12,2021-03-19,Support Team,delivery,West,1,100,0,4.98,100,379.52
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.86,100,563.98
12,2021-03-19,Warehouse A,delivery,North,5,400,0,2.84,300,443.94
12,2021-03-19,Warehouse A,order_processing,North,12,1000,0,2.66,1000,376.97
12,2021-03-19,Warehouse A,packaging,North,1,100,0,4.83,100,334.48
12,2021-03-19,Warehouse A,shipping,North,3,100,0,1.94,200,137.97
12,2021-03-19,Support Team,order_processing,West,1,100,0,2.82,100,100.0
12,2021-03-19,Warehouse A,delivery,North,10,600,0,1.68,800,563.19
12,2021-03-19,Warehouse A,order_processing,North,8,700,0,1.78,700,433.46
12,2021-03-19,Warehouse A,shipping,North,4,400,0,2.89,200,459.47
12,2021-03-19,Warehouse B,delivery,South,1,0,0,0.58,0,116.6
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.61,100,980.08
12,2021-03-19,Support Team,packaging,West,2,100,0,2.8,100,773.48
12,2021-03-19,Support Team,shipping,West,2,200,0,2.23,100,447.22
12,2021-03-19,Warehouse A,delivery,North,8,800,0,1.87,800,264.1
12,2021-03-19,Warehouse A,order_processing,North,5,400,0,3.16,400,485.5
12,2021-03-19,Warehouse A,packaging,North,3,300,0,3.14,300,287.04
12,2021-03-19,Warehouse A,shipping,North,3,300,0,1.99,200,542.88
12,2021-03-19,Support Team,order_processing,West,2,200,0,1.64,100,514.73
12,2021-03-19,Warehouse A,delivery,North,7,500,0,2.35,500,586.33
12,2021-03-19,Warehouse A,order_processing,North,5,300,0,2.12,500,579.49
12,2021-03-19,Warehouse A,packaging,North,5,400,0,3.0,200,597.83
12,2021-03-19,Warehouse A,shipping,North,2,100,0,2.35,0,677.53
12,2021-03-19,Warehouse B,delivery,South,1,100,0,2.56,0,834.16
12,2021-03-19,Warehouse B,order_processing,South,2,100,0,2.63,200,325.06
12,2021-03-19,Support Team,delivery,West,1,100,0,0.88,0,142.2
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.47,100,286.01
12,2021-03-19,Warehouse A,delivery,North,5,300,0,1.58,200,409.9
12,2021-03-19,Warehouse A,order_processing,North,12,1100,0,2.35,600,590.98
12,2021-03-19,Warehouse A,packaging,North,3,100,0,1.61,200,575.58
12,2021-03-19,Warehouse A,shipping,North,2,100,0,1.53,200,832.81
12,2021-03-19,Support Team,delivery,West,1,100,0,4.43,100,983.05
12,2021-03-19,Support Team,packaging,West,1,100,0,2.31,100,897.26
12,2021-03-19,Support Team,shipping,West,1,100,0,1.07,100,112.31
12,2021-03-19,Warehouse A,delivery,North,5,200,0,1.72,400,666.74
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,1.7,500,471.41
12,2021-03-19,Warehouse A,packaging,North,4,400,0,1.67,200,484.11
12,2021-03-19,Warehouse A,shipping,North,4,200,0,3.74,200,636.78
12,2021-03-19,Warehouse B,delivery,South,1,100,0,5.0,0,886.59
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.9,100,973.52
12,2021-03-19,Support Team,delivery,West,3,200,0,2.81,200,614.09
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.98,100,466.14
12,2021-03-19,Support Team,packaging,West,1,100,0,0.61,100,276.93
12,2021-03-19,Warehouse A,delivery,North,7,300,0,2.87,400,492.03
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.21,400,585.97
12,2021-03-19,Warehouse A,shipping,North,1,0,0,0.64,100,355.24
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.95,0,545.23
12,2021-03-19,Support Team,delivery,West,2,200,0,0.53,200,133.06
12,2021-03-19,Warehouse A,delivery,North,5,300,0,1.29,300,335.2
12,2021-03-19,Warehouse A,order_processing,North,9,900,0,2.6,500,641.2
12,2021-03-19,Warehouse A,packaging,North,5,300,0,3.32,200,453.99
12,2021-03-19,Warehouse A,shipping,North,3,100,0,1.57,300,632.32
12,2021-03-19,Support Team,delivery,West,1,100,0,1.61,0,106.7
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.17,200,142.87
12,2021-03-19,Support Team,shipping,West,1,100,0,4.99,0,169.79
12,2021-03-19,Warehouse A,delivery,North,5,400,0,2.81,400,316.72
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,2.71,500,503.52
12,2021-03-19,Warehouse A,packaging,North,4,400,0,1.83,300,163.83
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.46,300,394.2
12,2021-03-19,Warehouse B,shipping,South,1,0,0,1.05,100,975.87
12,2021-03-19,Support Team,delivery,West,1,100,0,4.75,0,805.36
12,2021-03-19,Support Team,order_processing,West,1,100,0,3.55,100,816.81
12,2021-03-19,Support Team,packaging,West,1,100,0,3.67,100,265.1
12,2021-03-19,Warehouse A,delivery,North,7,200,0,2.46,600,355.25
12,2021-03-19,Warehouse A,order_processing,North,9,500,0,1.9,500,351.13
12,2021-03-19,Warehouse A,packaging,North,1,100,0,3.16,100,105.05
12,2021-03-19,Warehouse A,shipping,North,4,300,0,2.52,400,657.85
12,2021-03-19,Support Team,delivery,West,1,100,0,2.56,100,579.66
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.4,100,111.53
12,2021-03-19,Support Team,packaging,West,1,100,0,0.92,100,499.83
12,2021-03-19,Support Team,shipping,West,3,100,0,1.18,200,627.69
12,2021-03-19,Warehouse A,delivery,North,4,400,0,1.37,400,262.92
12,2021-03-19,Warehouse A,order_processing,North,5,500,0,2.3,400,508.96
12,2021-03-19,Warehouse A,packaging,North,3,300,0,0.79,200,298.19
12,2021-03-19,Warehouse A,shipping,North,5,400,0,1.94,400,695.55
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.71,100,317.15
12,2021-03-19,Support Team,delivery,West,1,100,0,0.78,100,258.23
12,2021-03-19,Support Team,order_processing,West,2,100,0,2.05,200,252.45
12,2021-03-19,Support Team,packaging,West,1,100,0,1.96,0,927.6
12,2021-03-19,Warehouse A,delivery,North,7,300,0,2.65,200,427.93
12,2021-03-19,Warehouse A,order_processing,North,7,400,0,2.59,500,364.62
12,2021-03-19,Warehouse A,packaging,North,3,200,0,3.24,200,111.51
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.38,200,910.11
12,2021-03-19,Support Team,order_processing,West,3,100,0,3.77,300,409.06
12,2021-03-19,Support Team,packaging,West,1,100,0,4.4,100,399.85
12,2021-03-19,Warehouse A,delivery,North,2,200,0,3.25,100,431.96
12,2021-03-19,Warehouse A,order_processing,North,9,700,0,2.56,700,420.73
12,2021-03-19,Warehouse A,packaging,North,2,100,0,3.31,100,239.58
12,2021-03-19,Warehouse A,shipping,North,5,200,0,2.0,300,499.31
12,2021-03-19,Warehouse B,order_processing,South,2,100,0,1.37,200,788.51
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.5,0,137.95
12,2021-03-19,Warehouse A,delivery,North,5,400,0,2.99,300,392.98
12,2021-03-19,Warehouse A,order_processing,North,11,700,0,2.9,500,418.69
12,2021-03-19,Warehouse A,packaging,North,3,200,0,3.45,300,706.63
12,2021-03-19,Warehouse A,shipping,North,3,100,0,3.66,300,642.0
12,2021-03-19,Warehouse B,packaging,South,1,100,0,4.96,0,126.92
12,2021-03-19,Support Team,delivery,West,1,100,0,4.68,0,153.64
12,2021-03-19,Support Team,order_processing,West,1,0,0,2.95,100,905.44
12,2021-03-19,Support Team,packaging,West,1,100,0,0.51,100,196.88
12,2021-03-19,Warehouse A,delivery,North,4,300,0,2.82,400,593.09
12,2021-03-19,Warehouse A,order_processing,North,10,500,0,2.06,600,366.52
12,2021-03-19,Warehouse A,packaging,North,3,200,0,2.28,300,828.93
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.61,200,396.9
12,2021-03-19,Warehouse B,delivery,South,1,0,0,0.57,100,619.74
12,2021-03-19,Support Team,delivery,West,1,100,0,4.54,100,309.56
12,2021-03-19,Warehouse A,delivery,North,9,800,0,1.99,700,552.42
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.18,600,406.81
12,2021-03-19,Warehouse A,packaging,North,1,0,0,1.27,100,684.18
12,2021-03-19,Warehouse A,shipping,North,3,300,0,1.08,200,667.8
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.83,100,742.6
12,2021-03-19,Warehouse A,delivery,North,5,400,0,3.29,400,277.47
12,2021-03-19,Warehouse A,order_processing,North,10,800,0,2.2,700,538.23
12,2021-03-19,Warehouse A,packaging,North,5,300,0,1.69,500,492.93
12,2021-03-19,Warehouse A,shipping,North,2,100,0,2.44,0,307.68
12,2021-03-19,Warehouse B,packaging,South,1,100,0,2.0,100,412.34
12,2021-03-19,Support Team,delivery,West,1,100,0,4.92,100,997.69
12,2021-03-19,Warehouse A,delivery,North,6,400,0,2.35,600,440.84
12,2021-03-19,Warehouse A,order_processing,North,9,800,0,1.72,400,421.31
12,2021-03-19,Warehouse A,packaging,North,3,0,0,1.07,200,626.75
12,2021-03-19,Warehouse A,shipping,North,4,400,0,2.98,200,371.18
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,2.72,100,995.95
12,2021-03-19,Support Team,order_processing,West,1,0,0,2.85,100,108.71
12,2021-03-19,Support Team,shipping,West,1,100,0,3.83,100,882.8
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.39,200,406.56
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,1.89,400,403.08
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.43,100,406.72
12,2021-03-19,Warehouse A,shipping,North,5,500,0,2.99,300,853.94
12,2021-03-19,Warehouse B,shipping,South,1,100,0,0.68,100,116.66
12,2021-03-19,Support Team,order_processing,West,3,300,0,1.18,300,637.1
12,2021-03-19,Support Team,shipping,West,1,0,0,4.98,100,758.69
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.44,300,581.92
12,2021-03-19,Warehouse A,order_processing,North,5,300,0,3.21,200,220.34
12,2021-03-19,Warehouse A,packaging,North,4,300,0,0.69,300,633.92
12,2021-03-19,Warehouse A,shipping,North,5,300,0,2.73,300,570.14
12,2021-03-19,Support Team,delivery,West,1,0,0,4.95,0,515.64
12,2021-03-19,Support Team,order_processing,West,2,100,0,3.08,100,494.67
12,2021-03-19,Support Team,shipping,West,1,0,0,4.75,100,739.61
12,2021-03-19,Warehouse A,delivery,North,8,700,0,2.52,500,669.07
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,1.55,300,494.69
12,2021-03-19,Warehouse A,packaging,North,2,200,0,3.99,100,675.7
12,2021-03-19,Warehouse A,shipping,North,3,100,0,2.62,300,382.0
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.37,100,647.14
12,2021-03-19,Support Team,delivery,West,1,100,0,1.8,100,115.45
12,2021-03-19,Support Team,packaging,West,1,0,0,4.71,100,845.47
12,2021-03-19,Support Team,shipping,West,2,200,0,2.53,100,733.07
12,2021-03-19,Warehouse A,delivery,North,7,400,0,3.23,400,539.03
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.8,600,472.88
12,2021-03-19,Warehouse A,packaging,North,1,100,0,1.38,100,100.08
12,2021-03-19,Warehouse B,delivery,South,1,0,0,0.51,0,164.88
12,2021-03-19,Warehouse B,shipping,South,1,100,0,1.61,100,282.31
12,2021-03-19,Support Team,order_processing,West,2,200,0,4.25,100,433.38
12,2021-03-19,Warehouse A,delivery,North,7,500,0,2.65,100,578.93
12,2021-03-19,Warehouse A,order_processing,North,2,200,0,2.62,100,480.79
12,2021-03-19,Warehouse A,packaging,North,5,500,0,2.36,400,302.01
12,2021-03-19,Warehouse A,shipping,North,5,500,0,2.89,300,430.22
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.95,100,114.0
12,2021-03-19,Warehouse B,packaging,South,2,200,0,2.49,200,457.18
12,2021-03-19,Support Team,order_processing,West,2,200,0,1.25,100,501.65
12,2021-03-19,Support Team,packaging,West,2,100,0,2.16,100,972.17
12,2021-03-19,Warehouse A,delivery,North,8,700,0,2.78,400,489.65
12,2021-03-19,Warehouse A,order_processing,North,8,500,0,2.43,300,375.57
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.35,200,723.4
12,2021-03-19,Warehouse A,shipping,North,2,200,0,3.35,200,309.68
12,2021-03-19,Support Team,order_processing,West,3,200,0,1.47,200,468.68
12,2021-03-19,Support Team,packaging,West,1,100,0,3.34,100,203.69
12,2021-03-19,Warehouse A,delivery,North,6,400,0,3.11,400,323.76
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,1.99,600,669.85
12,2021-03-19,Warehouse A,packaging,North,1,100,0,4.1,100,694.8
12,2021-03-19,Warehouse A,shipping,North,2,200,0,1.64,200,386.38
12,2021-03-19,Warehouse B,shipping,South,1,100,0,0.51,100,327.34
12,2021-03-19,Support Team,order_processing,West,3,200,0,1.12,200,226.52
12,2021-03-19,Warehouse A,delivery,North,8,700,0,3.07,500,795.96
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,1.9,600,505.26
12,2021-03-19,Warehouse A,packaging,North,3,300,0,1.88,200,540.36
12,2021-03-19,Warehouse A,shipping,North,1,100,0,0.57,0,623.81
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.66,100,133.61
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.45,100,999.37
12,2021-03-19,Warehouse A,delivery,North,7,500,0,2.37,600,409.58
12,2021-03-19,Warehouse A,order_processing,North,9,700,0,2.16,800,177.28
12,2021-03-19,Warehouse A,packaging,North,1,0,0,4.47,100,652.61
12,2021-03-19,Warehouse A,shipping,North,4,400,0,2.75,400,345.36
12,2021-03-19,Warehouse B,order_processing,South,2,200,0,1.15,100,175.65
12,2021-03-19,Support Team,delivery,West,1,100,0,2.82,100,867.08
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.32,0,833.1
12,2021-03-19,Support Team,packaging,West,1,100,0,1.85,100,455.49
12,2021-03-19,Warehouse A,delivery,North,4,300,0,2.15,200,568.53
12,2021-03-19,Warehouse A,order_processing,North,9,700,0,2.26,400,586.65
12,2021-03-19,Warehouse A,packaging,North,5,400,0,2.12,200,442.32
12,2021-03-19,Warehouse A,shipping,North,3,100,0,1.38,200,257.94
12,2021-03-19,Support Team,order_processing,West,1,0,0,0.6,100,480.68
12,2021-03-19,Warehouse A,delivery,North,3,300,0,1.52,100,720.12
12,2021-03-19,Warehouse A,order_processing,North,10,500,0,2.52,900,498.87
12,2021-03-19,Warehouse A,packaging,North,7,600,0,2.05,500,698.33
12,2021-03-19,Warehouse A,shipping,North,2,0,0,1.89,100,928.36
12,2021-03-19,Warehouse B,delivery,South,1,0,0,0.8,100,513.23
12,2021-03-19,Support Team,delivery,West,1,100,0,0.64,100,804.09
12,2021-03-19,Warehouse A,delivery,North,5,200,0,1.98,500,548.59
12,2021-03-19,Warehouse A,order_processing,North,10,800,0,3.0,400,436.89
12,2021-03-19,Warehouse A,packaging,North,2,100,0,0.64,200,877.87
12,2021-03-19,Warehouse A,shipping,North,4,300,0,2.75,300,969.79
12,2021-03-19,Warehouse B,order_processing,South,2,200,0,2.9,100,537.26
12,2021-03-19,Support Team,delivery,West,1,100,0,4.77,100,833.94
12,2021-03-19,Support Team,order_processing,West,1,100,0,3.3,100,136.63
12,2021-03-19,Support Team,packaging,West,1,100,0,2.94,0,129.21
12,2021-03-19,Warehouse A,delivery,North,8,500,0,2.9,600,690.76
12,2021-03-19,Warehouse A,order_processing,North,7,500,0,2.1,600,321.14
12,2021-03-19,Warehouse A,packaging,North,3,300,0,1.63,300,678.56
12,2021-03-19,Warehouse A,shipping,North,3,200,0,2.12,200,237.2
12,2021-03-19,Support Team,order_processing,West,4,400,0,2.26,400,386.22
12,2021-03-19,Support Team,shipping,West,2,200,0,4.18,100,510.53
12,2021-03-19,Warehouse A,delivery,North,3,300,0,1.0,200,336.78
12,2021-03-19,Warehouse A,order_processing,North,6,300,0,2.76,500,659.76
12,2021-03-19,Warehouse A,packaging,North,8,700,0,3.0,500,315.47
12,2021-03-19,Warehouse A,shipping,North,1,100,0,0.9,100,339.93
12,2021-03-19,Support Team,delivery,West,1,100,0,0.5,0,291.31
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.27,100,902.12
12,2021-03-19,Support Team,packaging,West,1,100,0,1.56,100,489.88
12,2021-03-19,Warehouse A,delivery,North,5,500,0,2.82,300,290.12
12,2021-03-19,Warehouse A,order_processing,North,12,700,0,1.85,1000,344.51
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.79,200,307.69
12,2021-03-19,Warehouse A,shipping,North,1,100,0,0.92,100,565.57
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,3.77,100,647.69
12,2021-03-19,Support Team,order_processing,West,1,0,0,0.51,0,816.71
12,2021-03-19,Warehouse A,delivery,North,8,600,0,2.11,600,413.96
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,2.33,400,518.89
12,2021-03-19,Warehouse A,packaging,North,4,200,0,2.55,200,226.89
12,2021-03-19,Warehouse A,shipping,North,4,100,0,3.45,200,628.22
12,2021-03-19,Warehouse A,delivery,North,6,600,0,2.56,400,587.55
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,2.18,500,622.18
12,2021-03-19,Warehouse A,packaging,North,7,500,0,1.9,500,227.95
12,2021-03-19,Warehouse A,shipping,North,2,100,0,1.49,200,944.17
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.02,100,104.17
12,2021-03-19,Support Team,delivery,West,2,0,0,3.02,0,218.1
12,2021-03-19,Support Team,order_processing,West,2,200,0,4.97,0,824.97
12,2021-03-19,Support Team,shipping,West,3,200,0,3.6,100,424.13
12,2021-03-19,Warehouse A,delivery,North,3,300,0,1.64,100,334.12
12,2021-03-19,Warehouse A,order_processing,North,11,900,0,1.42,700,512.97
12,2021-03-19,Warehouse A,packaging,North,1,100,0,1.09,0,589.02
12,2021-03-19,Warehouse A,shipping,North,1,100,0,0.52,100,291.71
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.7,100,549.53
12,2021-03-19,Support Team,delivery,West,1,100,0,0.87,100,920.58
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.51,100,742.68
12,2021-03-19,Support Team,shipping,West,2,200,0,2.3,100,500.87
12,2021-03-19,Warehouse A,delivery,North,4,300,0,3.0,200,384.85
12,2021-03-19,Warehouse A,order_processing,North,11,700,0,1.95,700,503.77
12,2021-03-19,Warehouse A,packaging,North,1,100,0,3.62,0,450.87
12,2021-03-19,Warehouse A,shipping,North,4,300,0,2.54,400,473.12
12,2021-03-19,Support Team,delivery,West,1,100,0,4.68,100,937.92
12,2021-03-19,Support Team,packaging,West,1,0,0,0.55,100,210.21
12,2021-03-19,Warehouse A,delivery,North,6,400,0,2.01,400,352.94
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.35,700,431.86
12,2021-03-19,Warehouse A,packaging,North,2,0,0,1.7,200,100.08
12,2021-03-19,Warehouse A,shipping,North,3,100,0,2.66,200,702.38
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,3.68,100,684.16
12,2021-03-19,Warehouse A,delivery,North,5,300,0,3.24,300,448.47
12,2021-03-19,Warehouse A,order_processing,North,11,700,0,2.77,700,640.86
12,2021-03-19,Warehouse A,packaging,North,3,300,0,2.33,200,308.44
12,2021-03-19,Warehouse A,shipping,North,2,100,0,4.46,200,463.42
12,2021-03-19,Warehouse B,delivery,South,1,100,0,3.32,100,801.51
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.22,100,100.02
12,2021-03-19,Warehouse B,packaging,South,1,100,0,4.57,0,841.61
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.48,0,100.04
12,2021-03-19,Support Team,shipping,West,3,300,0,1.28,100,317.56
12,2021-03-19,Warehouse A,delivery,North,8,600,0,2.13,700,470.29
12,2021-03-19,Warehouse A,order_processing,North,3,300,0,1.85,200,175.4
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.84,100,204.75
12,2021-03-19,Warehouse A,shipping,North,5,400,0,2.25,300,525.59
12,2021-03-19,Warehouse B,shipping,South,2,200,0,2.03,200,522.74
12,2021-03-19,Support Team,delivery,West,4,400,0,2.23,300,396.89
12,2021-03-19,Support Team,order_processing,West,1,0,0,2.82,0,952.69
12,2021-03-19,Support Team,packaging,West,1,100,0,4.4,100,122.36
12,2021-03-19,Warehouse A,delivery,North,4,400,0,2.35,400,258.21
12,2021-03-19,Warehouse A,order_processing,North,5,100,0,1.65,200,416.79
12,2021-03-19,Warehouse A,packaging,North,5,300,0,2.3,300,739.48
12,2021-03-19,Warehouse A,shipping,North,4,400,0,1.66,300,283.82
12,2021-03-19,Support Team,delivery,West,1,100,0,0.51,100,499.62
12,2021-03-19,Support Team,order_processing,West,3,300,0,2.69,200,383.0
12,2021-03-19,Warehouse A,delivery,North,7,400,0,1.25,600,428.33
12,2021-03-19,Warehouse A,order_processing,North,7,500,0,3.42,600,440.72
12,2021-03-19,Warehouse A,packaging,North,2,100,0,1.7,100,528.29
12,2021-03-19,Warehouse A,shipping,North,1,0,0,0.51,100,995.74
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,2.89,100,115.45
12,2021-03-19,Warehouse B,shipping,South,2,200,0,2.24,100,581.25
12,2021-03-19,Support Team,delivery,West,2,100,0,3.65,200,368.49
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.27,200,922.32
12,2021-03-19,Support Team,packaging,West,2,100,0,0.83,100,563.1
12,2021-03-19,Support Team,shipping,West,2,100,0,2.98,100,719.08
12,2021-03-19,Warehouse A,delivery,North,5,500,0,3.17,300,135.49
12,2021-03-19,Warehouse A,order_processing,North,6,400,0,3.04,500,489.5
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.02,200,438.42
12,2021-03-19,Warehouse A,shipping,North,1,0,0,4.7,100,170.42
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.0,100,380.15
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.67,100,203.0
12,2021-03-19,Support Team,delivery,West,4,400,0,1.69,200,690.51
12,2021-03-19,Support Team,order_processing,West,1,100,0,2.12,100,261.69
12,2021-03-19,Support Team,packaging,West,1,100,0,3.47,0,411.51
12,2021-03-19,Warehouse A,delivery,North,3,300,0,2.19,300,517.36
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,2.57,500,518.35
12,2021-03-19,Warehouse A,packaging,North,3,300,0,2.98,200,525.29
12,2021-03-19,Warehouse A,shipping,North,6,500,0,1.31,400,383.86
12,2021-03-19,Support Team,shipping,West,1,100,0,4.08,100,996.03
12,2021-03-19,Warehouse A,delivery,North,11,700,0,2.6,800,379.22
12,2021-03-19,Warehouse A,order_processing,North,5,400,0,1.5,300,534.58
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.24,200,550.95
12,2021-03-19,Warehouse A,shipping,North,3,200,0,0.85,200,157.36
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.87,100,326.87
12,2021-03-19,Warehouse B,packaging,South,1,0,0,4.94,100,983.76
12,2021-03-19,Support Team,delivery,West,1,100,0,0.53,0,330.66
12,2021-03-19,Support Team,order_processing,West,1,0,0,3.15,100,511.85
12,2021-03-19,Support Team,packaging,West,2,200,0,0.51,100,535.63
12,2021-03-19,Warehouse A,delivery,North,3,200,0,0.53,300,372.2
12,2021-03-19,Warehouse A,order_processing,North,8,700,0,1.84,600,684.09
12,2021-03-19,Warehouse A,packaging,North,5,400,0,2.06,300,254.97
12,2021-03-19,Warehouse A,shipping,North,4,200,0,3.0,200,503.96
12,2021-03-19,Support Team,delivery,West,3,300,0,0.86,300,302.48
12,2021-03-19,Support Team,order_processing,West,1,0,0,4.53,0,918.35
12,2021-03-19,Support Team,shipping,West,3,300,0,1.51,200,216.1
12,2021-03-19,Warehouse A,delivery,North,3,300,0,0.77,0,299.74
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,2.45,600,152.51
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.75,0,527.73
12,2021-03-19,Warehouse A,shipping,North,4,200,0,1.2,300,612.6
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.76,100,538.96
12,2021-03-19,Support Team,delivery,West,1,100,0,1.79,100,904.01
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.52,100,898.46
12,2021-03-19,Warehouse A,delivery,North,5,300,0,2.01,400,719.01
12,2021-03-19,Warehouse A,order_processing,North,9,400,0,2.33,600,462.81
12,2021-03-19,Warehouse A,packaging,North,2,100,0,3.43,200,902.49
12,2021-03-19,Warehouse A,shipping,North,4,300,0,2.11,300,419.61
12,2021-03-19,Warehouse B,packaging,South,2,0,0,4.1,100,418.51
12,2021-03-19,Support Team,packaging,West,1,100,0,1.6,100,777.41
12,2021-03-19,Support Team,shipping,West,1,0,0,4.87,100,350.03
12,2021-03-19,Warehouse A,delivery,North,9,500,0,2.7,500,312.89
12,2021-03-19,Warehouse A,order_processing,North,6,600,0,2.48,500,502.63
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.08,200,535.49
12,2021-03-19,Warehouse A,shipping,North,4,400,0,2.59,200,527.14
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,2.96,0,141.98
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.43,100,108.94
12,2021-03-19,Support Team,packaging,West,1,100,0,1.38,0,272.27
12,2021-03-19,Warehouse A,delivery,North,8,500,0,2.22,500,600.38
12,2021-03-19,Warehouse A,order_processing,North,9,600,0,2.49,700,186.0
12,2021-03-19,Warehouse A,packaging,North,2,200,0,3.15,200,283.72
